        0.01732051        0.00000000
        0.03464102        0.00000000
        0.05196152        0.00000000
        0.06928203        0.00000000
        0.08660254        0.00000000
        0.10392305        0.00000000
        0.12124356        0.00000000
        0.13856406        0.00000000
        0.15588457        0.00000000
        0.17320508        0.00000000
        0.19052559        0.00000000
        0.20784610        0.00000000
        0.22516660        0.00000000
        0.24248711        0.00000000
        0.25980762        0.00000000
        0.27712813        0.00000000
        0.29444864        0.00000000
        0.31176915        0.00000000
        0.32908965        0.00000000
        0.34641016        0.00000000
        0.36373067        0.00000000
        0.38105118        0.00000000
        0.39837169        0.00000000
        0.41569219        0.00000000
        0.43301270        0.00000000
        0.45033321        0.00000000
        0.46765372        0.00000000
        0.48497423        0.00000000
        0.50229473        0.00000000
        0.51961524        0.00000000
        0.53693575        0.00000000
        0.55425626        0.00000000
        0.57157677        0.00000000
        0.58889727        0.00000000
        0.60621778        0.00000000
        0.62353829        0.00000000
        0.64085880        0.00000000
        0.65817931        0.00000000
        0.67549981        0.00000000
        0.69282032        0.00000000
        0.71014083        0.00000000
        0.72746134        0.00000000
        0.74478185        0.00000000
        0.76210236        0.00000000
        0.77942286        0.00000000
        0.79674337        0.00000000
        0.81406388        0.00000000
        0.83138439        0.00000000
        0.84870490        0.00000000
        0.86602540        0.00000000
        0.88334591        0.00000000
        0.90066642        0.00000000
        0.91798693        0.00000000
        0.93530744        0.00000000
        0.95262794        0.00000000
        0.96994845        0.00000000
        0.98726896        0.00000000
        1.00458947        0.00000000
        1.02190998        0.00000000
        1.03923048        0.00000000
        1.05655099        0.81298690
        1.07387150        0.00000000
        1.09119201        0.00000000
        1.10851252        0.00000000
        1.12583302        0.00000000
        1.14315353        0.69447297
        1.16047404        0.00000000
        1.17779455        0.00000000
        1.19511506        0.00000000
        1.21243557        0.00000000
        1.22975607        0.00000000
        1.24707658        0.00000000
        1.26439709        0.00000000
        1.28171760        0.55243321
        1.29903811        2.15119947
        1.31635861        3.66618244
        1.33367912        8.67382566
        1.35099963       20.38627456
        1.36832014       36.35384059
        1.38564065       47.26756648
        1.40296115       72.85011923
        1.42028166       69.28452338
        1.43760217       65.86857863
        1.45492268       52.73388369
        1.47224319       26.79694842
        1.48956369       14.72478004
        1.50688420        7.59378529
        1.52420471        1.95320523
        1.54152522        1.90955956
        1.55884573        2.24083278
        1.57616623        1.09592715
        1.59348674        1.07223213
        1.61080725        0.69953157
        1.62812776        0.68472708
        1.64544827        0.67038765
        1.66276878        0.32824699
        1.68008928        1.92908338
        1.69740979        1.57492933
        1.71473030        0.61730931
        1.73205081        0.30251243
        1.74937132        0.29655174
        1.76669182        0.87229650
        1.78401233        3.42176370
        1.80133284       15.66262558
        1.81865335       31.28019638
        1.83597386       66.50104049
        1.85329436      105.95465334
        1.87061487      123.45328749
        1.88793538      135.45712512
        1.90525589      115.75475454
        1.92257640       83.72432196
        1.93989690       49.43801596
        1.95721741       34.11527079
        1.97453792       20.25129349
        1.99185843       10.97965703
        2.00917894        8.76782446
        2.02649944        3.97780967
        2.04381995        3.69341513
        2.06114046        3.84522538
        2.07846097        4.20156146
        2.09578148        1.65296046
        2.11310199        2.03246725
        2.13042249        1.19973201
        2.14774300        0.39348651
        2.16506351        0.77443181
